rating,title,author,date,helpful_votes,clean_review,pos_counts,constituency_tree,dependency_tree,named_entities
10.0,The animation alone is a mesmerizing spectacle. That paired with the excellent story puts it at another level.,poseyfan,"Jun 3, 2023",,anim alon mesmer spectacl pair excel stori put anoth level,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('anim alon mesmer spectacl pair excel stori', 'nsubj', 'put'), ('anoth level', 'dobj', 'put')]","[('anim', 'compound', 'alon'), ('alon', 'compound', 'stori'), ('mesmer', 'compound', 'pair'), ('spectacl', 'compound', 'pair'), ('pair', 'compound', 'stori'), ('excel', 'compound', 'stori'), ('stori', 'nsubj', 'put'), ('put', 'ROOT', 'put'), ('anoth', 'amod', 'level'), ('level', 'dobj', 'put')]",{'ORG': 1}
6.0,Why no ending?,jmcoelho7,"Jun 2, 2023",,end,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('end', 'ROOT', 'end')]","[('end', 'ROOT', 'end')]",{}
3.0,Disappointing,sbentley-90703,"Jun 26, 2023",,disappoint,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('disappoint', 'ROOT', 'disappoint')]",{}
10.0,Magical,GhostFoxX,"Jun 17, 2023",,magic,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('magic', 'ROOT', 'magic')]","[('magic', 'ROOT', 'magic')]",{}
10.0,Spidey done right,ykjdh,"Jun 2, 2023",,spidey done right,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spidey', 'nsubj', 'done')]","[('spidey', 'nsubj', 'done'), ('done', 'ROOT', 'done'), ('right', 'advmod', 'done')]",{'PERSON': 1}
10.0,A love letter for all spiderman movies/tv shows,art96321,"Jun 2, 2023",,love letter spiderman moviestv show,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('love letter spiderman moviestv', 'nsubj', 'show')]","[('love', 'compound', 'letter'), ('letter', 'compound', 'spiderman'), ('spiderman', 'compound', 'moviestv'), ('moviestv', 'nsubj', 'show'), ('show', 'ROOT', 'show')]",{}
8.0,"I understand why this film is so incredibly highly rated, even for an opening weekend, but I do think it is a tad overrared online.",Dominic_25_,"Jun 6, 2023",,understand film incred highli rate even open weekend think tad overrar onlin,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('film incred highli rate', 'dobj', 'understand'), ('tad overrar onlin', 'nsubj', 'understand')]","[('understand', 'ROOT', 'understand'), ('film', 'nmod', 'rate'), ('incred', 'amod', 'rate'), ('highli', 'compound', 'rate'), ('rate', 'dobj', 'understand'), ('even', 'advmod', 'weekend'), ('open', 'amod', 'weekend'), ('weekend', 'npadvmod', 'think'), ('think', 'ccomp', 'understand'), ('tad', 'compound', 'onlin'), ('overrar', 'compound', 'onlin'), ('onlin', 'nsubj', 'understand')]","{'DATE': 1, 'GPE': 1}"
10.0,Hits Harder Than A Webshot!,raulvg-31151,"Jun 4, 2023",,hit harder webshot,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('harder webshot', 'dobj', 'hit')]","[('hit', 'ROOT', 'hit'), ('harder', 'amod', 'webshot'), ('webshot', 'dobj', 'hit')]",{}
10.0,Season 2a is great so far. Can't wait for season 2B.,grantlauzon,"Jun 2, 2023",,season great far cant wait season b,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('season', 'npadvmod', 'wait'), ('great', 'advmod', 'far'), ('far', 'advmod', 'wait'), ('ca', 'aux', 'wait'), ('nt', 'neg', 'wait'), ('wait', 'ROOT', 'wait'), ('season', 'npadvmod', 'wait'), ('b', 'npadvmod', 'wait')]",{'DATE': 1}
6.0,5 years too long in between,christopherbrooke,"Jun 2, 2023",,year long,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('year', 'npadvmod', 'long'), ('long', 'ROOT', 'long')]",{}
10.0,Movie of the year,inovski,"Jun 11, 2023",,movi year,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi year', 'ROOT', 'year')]","[('movi', 'compound', 'year'), ('year', 'ROOT', 'year')]",{}
7.0,Spiderman: Across the spiderverse,liewphebe,"Nov 6, 2023",,spiderman across spidervers,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spiderman', 'ROOT', 'spiderman'), ('spidervers', 'pobj', 'across')]","[('spiderman', 'ROOT', 'spiderman'), ('across', 'prep', 'spiderman'), ('spidervers', 'pobj', 'across')]",{}
2.0,A very overrated cash grab!,nothingbounce,"Jun 5, 2023",,overr cash grab,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cash grab', 'dobj', 'overr')]","[('overr', 'ROOT', 'overr'), ('cash', 'compound', 'grab'), ('grab', 'dobj', 'overr')]",{}
10.0,"my gosh... this is what a sequel should be, better than the first",jay632,"Jun 4, 2023",,gosh sequel better first,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('gosh', 'intj', 'sequel'), ('sequel', 'ROOT', 'sequel'), ('better', 'advmod', 'first'), ('first', 'advmod', 'sequel')]",{'ORDINAL': 1}
10.0,The Greatest Comic Book Film of all Time,TheRealPetraeus,"Jun 3, 2023",,greatest comic book film time,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('greatest comic book film time', 'ROOT', 'time')]","[('greatest', 'amod', 'book'), ('comic', 'amod', 'book'), ('book', 'compound', 'time'), ('film', 'compound', 'time'), ('time', 'ROOT', 'time')]",{}
10.0,"Chills, literal Chills",hexx-52214,"Jun 2, 2023",,chill liter chill,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('chill liter chill', 'ROOT', 'chill')]","[('chill', 'compound', 'chill'), ('liter', 'compound', 'chill'), ('chill', 'ROOT', 'chill')]",{'PERSON': 1}
10.0,A Revolutionary Masterpiece,vinniec-53536,"Jun 6, 2023",,revolutionari masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('revolutionari masterpiec', 'ROOT', 'masterpiec')]","[('revolutionari', 'amod', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec')]",{'PERSON': 1}
10.0,A New Benchmark in Cinematic Excellence,TheDanishMovie-Nerd,"Jun 12, 2023",,new benchmark cinemat excel,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('new', 'amod', 'cinemat'), ('benchmark', 'compound', 'cinemat'), ('cinemat', 'compound', 'excel'), ('excel', 'ROOT', 'excel')]",{'ORG': 1}
7.0,I enjoyed Across the Spider-Verse more.,MJB784,"Apr 4, 2024",,enjoy across spidervers,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spidervers', 'pobj', 'across')]","[('enjoy', 'ROOT', 'enjoy'), ('across', 'prep', 'enjoy'), ('spidervers', 'pobj', 'across')]",{}
10.0,It has it all!,wilbertwwest,"Jun 24, 2023",,,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],[],{}
6.0,Style over substance,rubya,"Sep 10, 2023",,style substanc,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('style substanc', 'ROOT', 'substanc')]","[('style', 'compound', 'substanc'), ('substanc', 'ROOT', 'substanc')]",{}
4.0,An overhyped film,williealberto,"Aug 11, 2023",,overhyp film,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('overhyp film', 'ROOT', 'film')]","[('overhyp', 'compound', 'film'), ('film', 'ROOT', 'film')]",{}
10.0,If I could give it more than 10 I would.,maceman1220,"Jun 5, 2023",,could give would,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('could', 'aux', 'give'), ('give', 'ROOT', 'give'), ('would', 'punct', 'give')]",{}
10.0,Speechless,xgpackerfan,"Jun 8, 2023",,speechless,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('speechless', 'ROOT', 'speechless')]","[('speechless', 'ROOT', 'speechless')]",{}
10.0,Simply Wow. Continues to exceed expectations.,daniel-65836,"Aug 13, 2023",,simpli wow continu exceed expect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('simpli', 'nsubj', 'expect'), ('continu', 'conj', 'simpli')]","[('simpli', 'nsubj', 'expect'), ('wow', 'cc', 'simpli'), ('continu', 'conj', 'simpli'), ('exceed', 'aux', 'expect'), ('expect', 'ROOT', 'expect')]",{}
10.0,Had to see it 3 times at the cinema!,samsanyb,"Jun 6, 2023",,see time cinema,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('time cinema', 'dobj', 'see')]","[('see', 'ROOT', 'see'), ('time', 'compound', 'cinema'), ('cinema', 'dobj', 'see')]",{}
10.0,Wa Chai Karate Chop. I LOVE THIS MOVIE!,IMDbProTheOriginal,"Jun 8, 2023",,wa chai karat chop love movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('chai karat chop love movi', 'pobj', 'wa')]","[('wa', 'ROOT', 'wa'), ('chai', 'compound', 'karat'), ('karat', 'compound', 'movi'), ('chop', 'compound', 'movi'), ('love', 'compound', 'movi'), ('movi', 'pobj', 'wa')]",{'NORP': 1}
10.0,BEST CBM OF 2023 BY FAR,adityabagri-67458,"Jun 2, 2023",,best cbm far,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('best', 'advmod', 'cbm'), ('cbm', 'ROOT', 'cbm'), ('far', 'advmod', 'cbm')]",{'ORG': 1}
6.0,False Advertising and Awkward Pacing,mcdonaldparis-83809,"Jun 28, 2023",,fals advertis awkward pace,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('fals', 'nsubj', 'advertis'), ('awkward pace', 'dobj', 'advertis')]","[('fals', 'nsubj', 'advertis'), ('advertis', 'ROOT', 'advertis'), ('awkward', 'amod', 'pace'), ('pace', 'dobj', 'advertis')]",{}
8.0,"If this isn't perfect, I don't know what is.",whatyalookinat,"Aug 10, 2023",,isnt perfect dont know,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('is', 'ROOT', 'is'), ('nt', 'neg', 'is'), ('perfect', 'acomp', 'is'), ('do', 'aux', 'know'), ('nt', 'neg', 'know'), ('know', 'xcomp', 'is')]",{}
6.0,A Miles Morales film without Miles Morales,alensufli,"Jun 1, 2023",,mile moral film without mile moral,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('mile moral film', 'ROOT', 'film'), ('mile', 'pobj', 'without')]","[('mile', 'nmod', 'film'), ('moral', 'amod', 'film'), ('film', 'ROOT', 'film'), ('without', 'prep', 'film'), ('mile', 'pobj', 'without'), ('moral', 'amod', 'mile')]",{}
2.0,All Filler and No movement,goodygoodman-89095,"Jun 7, 2023",,filler movement,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('filler movement', 'ROOT', 'movement')]","[('filler', 'compound', 'movement'), ('movement', 'ROOT', 'movement')]",{}
10.0,The Most Creative Animated Movie Ever,monuthube,"Jul 1, 2023",,creativ anim movi ever,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('creativ anim movi', 'ROOT', 'movi')]","[('creativ', 'compound', 'anim'), ('anim', 'compound', 'movi'), ('movi', 'ROOT', 'movi'), ('ever', 'advmod', 'movi')]",{}
10.0,A cinematic home run,ckkoay1971,"Jun 4, 2023",,cinemat home run,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cinemat home run', 'ROOT', 'run')]","[('cinemat', 'compound', 'run'), ('home', 'compound', 'run'), ('run', 'ROOT', 'run')]",{}
10.0,Perfection,ryanwesthamfan,"Jun 3, 2023",,perfect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('perfect', 'ROOT', 'perfect')]",{}
10.0,One of the best animated films ever made,powellian6,"Jun 4, 2023",,one best anim film ever made,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one best anim film', 'nsubj', 'made')]","[('one', 'nummod', 'film'), ('best', 'amod', 'film'), ('anim', 'compound', 'film'), ('film', 'nsubj', 'made'), ('ever', 'advmod', 'made'), ('made', 'ROOT', 'made')]",{'CARDINAL': 1}
10.0,An esteemed title of a sequel better than the original,ha77y73ad97,"Aug 2, 2023",,esteem titl sequel better origin,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('esteem titl', 'nsubj', 'sequel')]","[('esteem', 'compound', 'titl'), ('titl', 'nsubj', 'sequel'), ('sequel', 'nmod', 'origin'), ('better', 'amod', 'origin'), ('origin', 'ROOT', 'origin')]",{}
10.0,Keeps Getting Better,Mangalassery_Neelakandan,"Jun 5, 2023",,keep get better,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('keep', 'ROOT', 'keep'), ('get', 'xcomp', 'keep'), ('better', 'advmod', 'get')]",{}
,One of THE best Spider-Man films ever made. Full Stop.,mourxd,"Jun 11, 2023",,one best spiderman film ever made full stop,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one best spiderman film', 'nsubj', 'made'), ('full stop', 'dobj', 'made')]","[('one', 'nummod', 'film'), ('best', 'amod', 'film'), ('spiderman', 'compound', 'film'), ('film', 'nsubj', 'made'), ('ever', 'advmod', 'made'), ('made', 'ROOT', 'made'), ('full', 'amod', 'stop'), ('stop', 'dobj', 'made')]",{'CARDINAL': 1}
6.0,"A graphically beautiful sequel with some inspired moments, but a disappointingly mediocre story",TRinzler,"Aug 18, 2023",,graphic beauti sequel inspir moment disappointingli mediocr stori,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('graphic beauti', 'nsubj', 'sequel'), ('inspir moment disappointingli mediocr stori', 'dobj', 'sequel')]","[('graphic', 'amod', 'beauti'), ('beauti', 'nsubj', 'sequel'), ('sequel', 'ROOT', 'sequel'), ('inspir', 'compound', 'moment'), ('moment', 'compound', 'stori'), ('disappointingli', 'compound', 'stori'), ('mediocr', 'compound', 'stori'), ('stori', 'dobj', 'sequel')]",{'PERSON': 1}
10.0,"10/10, Perfect",dcdude-26988,"Jun 3, 2023",,perfect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('perfect', 'ROOT', 'perfect')]",{}
6.0,Endless fighting,blixakos,"Aug 17, 2023",,endless fight,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('endless fight', 'ROOT', 'fight')]","[('endless', 'amod', 'fight'), ('fight', 'ROOT', 'fight')]",{}
3.0,"Most Overrated Film Of 2023. Certainly not ""Peak Fiction""",Silver5963,"Dec 22, 2023",,overr film certainli peak fiction,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('film certainli peak fiction', 'dobj', 'overr')]","[('overr', 'ROOT', 'overr'), ('film', 'compound', 'peak'), ('certainli', 'compound', 'peak'), ('peak', 'compound', 'fiction'), ('fiction', 'dobj', 'overr')]",{}
10.0,If you're a fan of Spider Man you'll love every second of this...,marwinsingh-30063,"Jun 4, 2023",,your fan spider man youll love everi second,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('you', 'nsubj', 'love')]","[('your', 'poss', 'man'), ('fan', 'compound', 'spider'), ('spider', 'compound', 'man'), ('man', 'intj', 'love'), ('you', 'nsubj', 'love'), ('ll', 'aux', 'love'), ('love', 'ROOT', 'love'), ('everi', 'advcl', 'love'), ('second', 'advmod', 'love')]",{'PERSON': 1}
10.0,Good,ps-54128,"Aug 25, 2023",,good,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('good', 'ROOT', 'good')]",{}
10.0,Beyond the power of human brain to grasp it,atash1317-648-615053,"Jun 5, 2023",,beyond power human brain grasp,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('power human brain grasp', 'pobj', 'beyond')]","[('beyond', 'ROOT', 'beyond'), ('power', 'compound', 'grasp'), ('human', 'amod', 'brain'), ('brain', 'compound', 'grasp'), ('grasp', 'pobj', 'beyond')]",{}
9.0,In a class of it's own.,ambitionsar,"Jun 5, 2023",,class,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('class', 'ROOT', 'class')]","[('class', 'ROOT', 'class')]",{}
10.0,Amazing,aaronshibu-77661,"Jun 7, 2023",,amaz,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('amaz', 'ROOT', 'amaz')]",{}
10.0,The Best Movie of 2023,MovieFanatic1995,"Jul 30, 2023",,best movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best movi', 'ROOT', 'movi')]","[('best', 'amod', 'movi'), ('movi', 'ROOT', 'movi')]",{}
,Spider-Man: Across the Spider-Verse' Review,tamishrathore,"Aug 1, 2024",,spiderman across spidervers review,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spiderman', 'nsubj', 'review'), ('spidervers', 'pobj', 'across')]","[('spiderman', 'nsubj', 'review'), ('across', 'prep', 'spiderman'), ('spidervers', 'pobj', 'across'), ('review', 'ROOT', 'review')]",{}
7.0,"Dialogue, always dialogue",ohadlu,"Jun 7, 2023",,dialogu alway dialogu,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('dialogu', 'advmod', 'dialogu'), ('alway', 'advmod', 'dialogu'), ('dialogu', 'ROOT', 'dialogu')]",{}
10.0,"This film should be shown in the museum of fine arts, not in the cinema!!!",persian_gulf_watcher,"Aug 12, 2023",,film shown museum fine art cinema,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('film', 'nsubj', 'shown'), ('museum fine art cinema', 'dobj', 'shown')]","[('film', 'nsubj', 'shown'), ('shown', 'ROOT', 'shown'), ('museum', 'compound', 'cinema'), ('fine', 'compound', 'cinema'), ('art', 'compound', 'cinema'), ('cinema', 'dobj', 'shown')]",{}
7.0,Was ok,bennyq85,"Jun 3, 2023",,ok,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('ok', 'ROOT', 'ok')]",{}
5.0,Was expecting better,vallscar,"Jun 1, 2023",,expect better,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('expect', 'ROOT', 'expect'), ('better', 'advmod', 'expect')]",{}
10.0,"Visually AMAZING, Storytelling is ON-POINT, Characters are spectacularly developed, and it has one of the BEST plot twists in ALL OF FICTION",cloverytvlogs,"Aug 11, 2023",,visual amaz storytel onpoint charact spectacularli develop one best plot twist fiction,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('visual amaz storytel onpoint charact spectacularli', 'nsubj', 'develop'), ('one best plot twist fiction', 'dobj', 'develop')]","[('visual', 'amod', 'spectacularli'), ('amaz', 'advmod', 'spectacularli'), ('storytel', 'amod', 'spectacularli'), ('onpoint', 'compound', 'spectacularli'), ('charact', 'compound', 'spectacularli'), ('spectacularli', 'nsubj', 'develop'), ('develop', 'ROOT', 'develop'), ('one', 'nummod', 'fiction'), ('best', 'amod', 'fiction'), ('plot', 'compound', 'twist'), ('twist', 'compound', 'fiction'), ('fiction', 'dobj', 'develop')]",{'CARDINAL': 1}
10.0,Just stunning all around,shawnweagle,"Jun 5, 2023",,stun around,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('stun', 'ROOT', 'stun'), ('around', 'advmod', 'stun')]",{}
10.0,Did not disappoint,edwinomar-10060,"Aug 13, 2023",,disappoint,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('disappoint', 'ROOT', 'disappoint')]",{}
10.0,Masterful animated movie,zackat-76885,"Jun 16, 2023",,master anim movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('master anim movi', 'ROOT', 'movi')]","[('master', 'compound', 'anim'), ('anim', 'compound', 'movi'), ('movi', 'ROOT', 'movi')]",{}
9.0,This is one of those movies that you HAVE to watch more than once in order to catch everything. Scratch that...two or three times!,trinaboice,"Nov 1, 2023",,one movi watch order catch everyth scratch thattwo three time,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one movi', 'nsubj', 'watch'), ('order', 'dobj', 'watch'), ('everyth scratch', 'dobj', 'catch')]","[('one', 'nummod', 'movi'), ('movi', 'nsubj', 'watch'), ('watch', 'ROOT', 'watch'), ('order', 'dobj', 'watch'), ('catch', 'ccomp', 'watch'), ('everyth', 'compound', 'scratch'), ('scratch', 'dobj', 'catch'), ('thattwo', 'npadvmod', 'watch'), ('three', 'nummod', 'time'), ('time', 'npadvmod', 'watch')]",{'CARDINAL': 2}
10.0,Masterpiece!,No-Life-101,"Aug 10, 2023",,masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('masterpiec', 'ROOT', 'masterpiec')]","[('masterpiec', 'ROOT', 'masterpiec')]",{}
6.0,Wanted to like it more,Horror_Flick_Fanatic,"Jul 6, 2023",,want like,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('want', 'ROOT', 'want'), ('like', 'intj', 'want')]",{}
10.0,Better than the First. A Masterpiece,AngelHonesty,"Jun 29, 2023",,better first masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('better first masterpiec', 'ROOT', 'masterpiec')]","[('better', 'advmod', 'first'), ('first', 'amod', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec')]",{}
6.0,AVERAGE,narenjbm,"Aug 13, 2023",,averag,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('averag', 'ROOT', 'averag')]","[('averag', 'ROOT', 'averag')]",{}
3.0,Overhyped mess,francescorivaroli,"Jun 15, 2023",,overhyp mess,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('overhyp mess', 'ROOT', 'mess')]","[('overhyp', 'compound', 'mess'), ('mess', 'ROOT', 'mess')]",{}
10.0,"Breathtaking, stunningly beautiful",Karamakate,"Jun 5, 2023",,breathtak stunningli beauti,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('breathtak stunningli beauti', 'ROOT', 'beauti')]","[('breathtak', 'compound', 'stunningli'), ('stunningli', 'compound', 'beauti'), ('beauti', 'ROOT', 'beauti')]",{'PERSON': 1}
10.0,The multiverse we deserve,thePopcornExplorer,"Jun 24, 2023",,multivers deserv,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('multivers', 'nsubj', 'deserv')]","[('multivers', 'nsubj', 'deserv'), ('deserv', 'ROOT', 'deserv')]",{}
10.0,Redefining What A Movie Can Accomplish,carsonpayne-66437,"Jun 3, 2023",,redefin movi accomplish,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('redefin movi accomplish', 'ROOT', 'accomplish')]","[('redefin', 'compound', 'movi'), ('movi', 'compound', 'accomplish'), ('accomplish', 'ROOT', 'accomplish')]",{}
9.0,"Maybe a bit over-hyped, but still pretty good",Rectangular_businessman,"Jun 29, 2023",,mayb bit overhyp still pretti good,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('mayb bit overhyp', 'nsubj', 'pretti')]","[('mayb', 'compound', 'overhyp'), ('bit', 'compound', 'overhyp'), ('overhyp', 'nsubj', 'pretti'), ('still', 'advmod', 'pretti'), ('pretti', 'ROOT', 'pretti'), ('good', 'dobj', 'pretti')]",{'GPE': 1}
10.0,Pure Art,0xkerem,"Aug 19, 2023",,pure art,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('pure art', 'ROOT', 'art')]","[('pure', 'amod', 'art'), ('art', 'ROOT', 'art')]",{}
7.0,"A cool sequel, but walking a line of too much.",hougejoel,"Jun 16, 2023",,cool sequel walk line much,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cool sequel walk line', 'ROOT', 'line')]","[('cool', 'amod', 'line'), ('sequel', 'compound', 'line'), ('walk', 'compound', 'line'), ('line', 'ROOT', 'line'), ('much', 'advmod', 'line')]",{}
9.0,The Universe Expands !,Movie-Dood198027,"Aug 8, 2023",,univers expand,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('univers', 'nsubj', 'expand')]","[('univers', 'nsubj', 'expand'), ('expand', 'ROOT', 'expand')]",{}
7.0,An undoubtable masterpiece that sadly falls short of perfection,haneemansour,"Aug 9, 2023",,undoubt masterpiec sadli fall short perfect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('undoubt', 'ROOT', 'undoubt'), ('masterpiec sadli', 'nsubj', 'fall')]","[('undoubt', 'ROOT', 'undoubt'), ('masterpiec', 'compound', 'sadli'), ('sadli', 'nsubj', 'fall'), ('fall', 'ccomp', 'undoubt'), ('short', 'advmod', 'perfect'), ('perfect', 'oprd', 'fall')]",{'ORG': 1}
